2013-11-12 23:55:16,-0.5
2013-11-10 01:28:29,-0.5
2013-11-02 18:56:33,0.375
2013-10-30 14:47:29,0
2013-10-26 21:52:37,0
2013-10-12 19:41:33,0
2013-10-04 20:02:35,0
2013-09-29 22:00:25,0.125
2013-09-29 20:13:57,1.5
2013-09-29 20:02:27,0.375
2013-09-29 19:01:54,0
2013-09-29 15:20:34,0
2013-09-29 15:15:23,0.625
2013-09-27 02:32:44,0
2013-09-26 23:35:33,0.625
2013-09-26 21:11:55,0
2013-09-25 16:15:33,-0.25
2013-09-25 16:12:35,0.75
2013-09-20 02:12:58,-0.25
2013-09-20 01:30:59,-0.125
2013-09-19 04:31:39,0
2013-09-19 01:16:55,0.375
2013-09-18 22:33:52,-0.875
2013-09-18 22:11:25,0.625
2013-09-18 22:00:09,0
2013-09-15 09:14:35,0.875
2013-09-13 06:04:52,-1
2013-09-10 08:36:20,1.25
2013-09-10 06:58:33,-0.75
2013-09-10 06:28:56,0
2013-09-07 20:17:19,-1.125
2013-09-07 20:15:15,1.25
2013-09-06 19:25:54,0
2013-09-05 21:48:50,0
2013-09-05 21:17:14,0.875
2013-09-04 07:20:45,0.125
2013-08-24 02:35:33,0
2013-08-23 22:15:00,0.5
2013-08-23 22:06:37,-0.875
2013-08-23 22:02:28,0.75
2013-08-23 21:58:50,0.375
2013-08-20 01:10:57,1.375
2013-08-16 19:56:11,0
2013-08-14 07:17:12,0
2013-08-12 21:04:54,-0.625
2013-08-12 20:51:24,0
2013-08-12 16:48:35,-0.125
2013-08-07 16:03:10,0
2013-08-01 07:26:04,0
2013-07-28 02:47:17,0
2013-07-24 21:12:44,0.625
2013-07-24 07:49:13,-0.25
2013-07-24 06:35:08,-0.375
2013-07-23 19:08:12,0
2013-07-23 19:02:39,0.75
2013-07-15 16:51:54,0
2013-07-15 14:16:31,-0.5
2013-07-15 14:10:41,0.25
2013-07-15 14:06:18,0.25
2013-07-15 13:55:26,0.625
2013-07-15 13:46:43,-0.75
2013-07-15 13:02:26,0
2013-07-10 16:24:39,0
2013-07-10 15:31:05,0.5
2013-07-09 20:54:48,0.625
2013-07-09 19:56:49,-0.75
2013-07-09 16:54:56,-0.25
2013-07-06 00:28:41,0
2013-07-02 18:47:25,-0.25
2013-06-30 08:52:59,1.5
2013-06-29 21:47:27,0
2013-06-28 19:02:54,0
2013-06-28 19:02:18,-0.25
2013-06-28 17:52:20,-0.375
2013-06-28 17:26:01,0.25
2013-06-25 17:40:03,-0.25
2013-06-25 15:56:19,0
2013-06-25 15:54:07,-1.5
2013-06-24 05:19:41,0
2013-06-21 16:34:23,-1.125
2013-06-21 15:16:12,0
2013-06-21 07:07:04,-0.875
2013-06-20 07:30:26,-0.25
2013-06-19 08:07:47,0
2013-06-18 20:03:39,0
2013-06-18 14:57:29,0.875
2013-06-18 07:46:24,-0.25
2013-06-18 07:42:29,0.25
2013-06-12 15:31:23,-0.5
2013-06-12 06:37:44,1.125
2013-06-10 08:57:16,0.375
2013-06-08 19:15:21,0
2013-06-08 19:05:21,-0.25
2013-06-06 15:27:35,-0.625
2013-06-06 15:22:54,1.125
2013-06-06 15:12:24,0.25
2013-06-06 09:01:13,0.75
2013-06-05 02:35:23,0.125
2013-06-03 22:51:08,-0.375
2013-06-03 07:53:19,-1
2013-06-03 06:29:22,0
2013-06-03 04:06:33,-0.5
2013-05-30 18:47:47,0
2013-05-30 09:54:40,0.25
2013-05-26 21:35:17,-1.875
2013-05-26 21:18:27,0
2013-05-26 03:58:35,0
2013-05-25 21:14:55,-0.375
2013-05-25 21:01:04,-0.25
2013-05-25 20:39:58,0.625
2013-05-25 20:25:29,0.375
2013-05-25 20:01:39,-1.125
2013-05-25 19:59:59,-0.5
2013-05-25 19:58:08,-0.125
2013-05-25 18:53:03,-0.125
2013-05-25 18:28:03,0.75
2013-05-25 18:21:59,0
2013-05-25 18:15:55,-0.5
2013-05-25 18:08:54,-0.125
2013-05-25 07:45:32,0
2013-05-25 07:30:17,0
2013-05-25 03:32:45,0.5
2013-05-25 03:11:40,0
2013-05-25 03:09:28,-0.375
2013-05-25 03:01:52,0.875
2013-05-25 02:43:11,-0.5
2013-05-25 02:22:21,0.875
2013-05-25 02:12:31,-0.125
2013-05-25 02:03:13,-0.5
2013-05-25 01:54:24,-0.625
2013-05-25 01:52:15,0.875
2013-05-25 01:45:48,0.875
2013-05-25 01:41:56,0
2013-05-25 01:39:02,0.125
2013-05-25 01:34:20,0
2013-05-25 01:29:55,0.875
2013-05-25 01:25:57,0.25
2013-05-25 01:22:04,1.125
2013-05-25 01:16:08,0.375
2013-05-25 01:10:57,0.5
2013-05-25 01:05:25,0.5
2013-05-25 01:01:06,-0.25
2013-05-24 12:32:04,-1.25
2013-05-24 10:54:22,0
2013-05-24 07:04:59,-0.75
2013-05-24 05:02:38,-1
2013-05-24 04:46:25,0.125
2013-05-24 04:38:23,-1.5
2013-05-23 15:42:02,0.875
2013-05-23 15:36:20,0.625
2013-05-23 09:55:03,0.5
2013-05-22 21:45:55,0.25
2013-05-20 21:50:31,0
2013-05-20 21:45:10,0.375
2013-05-19 17:03:26,0.25
2013-05-19 17:02:33,0.25
2013-05-19 01:49:07,0.375
2013-05-18 23:46:47,0.25
2013-05-18 23:44:07,1
2013-05-15 09:06:42,0
2013-05-14 20:29:38,0.5
2013-05-14 18:21:36,0
2013-05-13 20:01:08,0.625
2013-05-13 19:33:46,0.375
2013-05-13 19:32:38,0
2013-05-13 19:31:56,0
2013-05-13 19:20:17,0
2013-05-13 19:19:34,1.25
2013-05-12 02:52:50,-0.125
2013-05-12 01:05:43,-0.625
2013-05-12 00:55:39,1
2013-05-12 00:53:04,0.25
2013-05-12 00:45:39,0
2013-05-12 00:44:53,1.125
2013-05-12 00:43:46,0.25
2013-05-12 00:32:04,0.75
2013-05-12 00:22:33,0.375
2013-05-12 00:12:55,0
2013-05-12 00:09:58,0.375
2013-05-09 15:26:09,0.5
2013-05-09 15:24:30,-0.375
2013-05-09 15:06:46,0.75
2013-05-09 00:58:49,0.375
2013-05-09 00:16:25,0
2013-05-08 23:54:46,-0.125
2013-05-08 23:06:16,0
2013-05-07 15:47:20,0.875
2013-05-07 15:42:59,-0.125
2013-05-07 15:40:49,0
2013-05-07 15:37:20,-0.375
2013-05-07 15:28:47,0
2013-05-06 19:28:02,1.75
2013-05-06 19:25:28,0.625
2013-05-06 19:13:07,1.25
2013-05-05 16:27:53,1
2013-05-05 03:20:17,0
2013-05-05 02:51:06,0.5
2013-05-05 02:21:47,0
2013-05-04 15:38:53,0.5
2013-05-04 15:37:59,0
2013-05-04 06:38:21,0.875
2013-05-04 06:37:16,0.5
2013-05-03 23:38:54,0.25
2013-05-03 20:55:52,0.375
2013-05-03 20:53:08,0.125
2013-05-03 20:47:24,2
2013-05-03 19:28:10,0.25
2013-05-03 19:06:04,0.875
